trading_date,spread_name,5day_ret_0931_rank,5day_ret_0931_rank_mxm
2020/9/10,Spread_Port_03,0.000455122,-0.012937528
2020/9/10,Spread_Port_04,-0.004386875,-0.10291076
2020/9/10,Spread_Port_05,0.002508,0.06328697
2020/9/10,Spread_Port_06,0.0043853,0.098393515
2020/9/11,Spread_Port_01,-0.002657249,-0.058991984
2020/9/11,Spread_Port_02,-0.000622871,0.011064857
2020/9/11,Spread_Port_03,0.000455122,-0.012937528
2020/9/11,Spread_Port_04,-0.003284605,-0.08299162
2020/9/11,Spread_Port_05,0.002857623,0.06620231
2020/9/11,Spread_Port_06,0.004066811,0.09595476
2020/9/14,Spread_Port_01,-0.003577924,-0.07261795
2020/9/14,Spread_Port_02,-0.001988327,-0.015696265
2020/9/14,Spread_Port_03,0.000455122,-0.012937528
2020/9/14,Spread_Port_04,-0.000566069,-0.036760382
2020/9/14,Spread_Port_05,0.002857623,0.06620231
2020/9/14,Spread_Port_06,0.004084711,0.09766812
2020/9/15,Spread_Port_01,-0.00076721,-0.023632973
2020/9/15,Spread_Port_02,-0.002419511,-0.02181904
2020/9/15,Spread_Port_03,0.000875534,-0.01195633
2020/9/15,Spread_Port_04,-0.003273884,-0.09001032
2020/9/15,Spread_Port_05,0.002612895,0.059513792
2020/9/15,Spread_Port_06,0.004141133,0.09551149
2020/9/16,Spread_Port_01,-0.001762842,-0.05634818
2020/9/16,Spread_Port_02,-0.001390536,-0.005875717
2020/9/16,Spread_Port_03,0.000278003,-0.022317974
2020/9/16,Spread_Port_04,-0.001894641,-0.0776622
2020/9/16,Spread_Port_05,0.002349137,0.042247377
2020/9/16,Spread_Port_06,0.003980832,0.0894434
2020/9/17,Spread_Port_01,-0.002610649,-0.07771419
2020/9/17,Spread_Port_02,-0.00099715,0.00124535
2020/9/17,Spread_Port_03,0.000260437,-0.015959945
2020/9/17,Spread_Port_04,-9.45E-05,-0.013957458
2020/9/17,Spread_Port_05,0.004043166,0.067313924
2020/9/17,Spread_Port_06,0.000809602,0.032308716
2020/9/21,Spread_Port_01,4.82E-05,-0.033071257
2020/9/21,Spread_Port_02,-0.002603379,-0.02676402
2020/9/21,Spread_Port_03,-0.00019256,-0.023571068
2020/9/21,Spread_Port_04,8.32E-05,-0.031105623
2020/9/21,Spread_Port_05,0.001043911,0.027643815
2020/9/21,Spread_Port_06,0.002918725,0.0742147
2020/9/22,Spread_Port_01,0.000557676,-0.01859013
2020/9/22,Spread_Port_02,-0.002620794,-0.03623027
2020/9/22,Spread_Port_03,-0.00019256,-0.023571068
2020/9/22,Spread_Port_04,8.32E-05,-0.031105623
2020/9/22,Spread_Port_05,-0.000271817,0.007359807
2020/9/22,Spread_Port_06,0.003636636,0.08741445
2020/9/23,Spread_Port_01,0.000154352,-0.036688812
2020/9/23,Spread_Port_02,-0.002617735,-0.034972515
2020/9/23,Spread_Port_03,-0.00019256,-0.023571068
2020/9/23,Spread_Port_04,0.00010082,-0.029352348
2020/9/23,Spread_Port_05,0.001043911,0.027643815
2020/9/23,Spread_Port_06,0.003017465,0.07308364
2020/9/24,Spread_Port_01,0.000821708,-0.025934152
2020/9/24,Spread_Port_02,-0.002617735,-0.034972515
2020/9/24,Spread_Port_03,-0.000372374,-0.02690931
2020/9/24,Spread_Port_04,0.000118414,-0.026663963
2020/9/24,Spread_Port_05,0.000721649,0.020944525
2020/9/24,Spread_Port_06,0.003017465,0.07308364
2020/9/25,Spread_Port_01,0.001172289,-0.021250352
2020/9/25,Spread_Port_02,-0.002617735,-0.034972515
2020/9/25,Spread_Port_03,-0.000539834,-0.032495767
2020/9/25,Spread_Port_04,-0.000254891,-0.049371272
2020/9/25,Spread_Port_05,0.000932953,0.026774516
2020/9/25,Spread_Port_06,0.002842477,0.07247777
2020/9/28,Spread_Port_01,0.001660712,-0.007664259
2020/9/28,Spread_Port_02,-0.002617735,-0.034972515
2020/9/28,Spread_Port_03,-0.000246967,-0.0305988
2020/9/28,Spread_Port_04,-0.00065744,-0.053878814
2020/9/28,Spread_Port_05,-0.000481576,-0.003144933
2020/9/28,Spread_Port_06,0.003872106,0.09210384
2020/9/29,Spread_Port_01,0.002560319,0.011818443
2020/9/29,Spread_Port_02,-0.003022899,-0.0465967
2020/9/29,Spread_Port_03,-0.000246967,-0.0305988
2020/9/29,Spread_Port_04,-0.00065744,-0.053878814
2020/9/29,Spread_Port_05,-0.000481576,-0.003144933
2020/9/29,Spread_Port_06,0.003099641,0.082439184
2020/9/30,Spread_Port_01,0.001852242,-0.001554178
2020/9/30,Spread_Port_02,-0.002410342,-0.030907016
2020/9/30,Spread_Port_03,0.000272731,-0.022488177
2020/9/30,Spread_Port_04,-0.000254891,-0.049371272
2020/9/30,Spread_Port_05,6.63E-05,0.00382371
2020/9/30,Spread_Port_06,0.00158606,0.048856802
2020/10/9,Spread_Port_01,0.00154393,-0.004753742
2020/10/9,Spread_Port_02,-0.002736227,-0.03923499
2020/10/9,Spread_Port_03,-0.000533132,-0.029854499
2020/10/9,Spread_Port_04,-0.000254891,-0.049371272
2020/10/9,Spread_Port_05,0.000297462,0.012659136
2020/10/9,Spread_Port_06,0.00311436,0.079532325
2020/10/12,Spread_Port_01,0.001273382,0.003825074
2020/10/12,Spread_Port_02,-0.002736227,-0.03923499
2020/10/12,Spread_Port_03,-0.000466667,-0.022357967
2020/10/12,Spread_Port_04,-0.000278045,-0.04823848
2020/10/12,Spread_Port_05,0.00040831,0.014749168
2020/10/12,Spread_Port_06,0.003014669,0.07645318
2020/10/13,Spread_Port_01,0.001383976,-0.000902899
2020/10/13,Spread_Port_02,-0.002776882,-0.041885518
2020/10/13,Spread_Port_03,-0.000482548,-0.017365795
2020/10/13,Spread_Port_04,-0.000680588,-0.052493423
2020/10/13,Spread_Port_05,0.00075136,0.012463868
2020/10/13,Spread_Port_06,0.002974015,0.07751269
2020/10/14,Spread_Port_01,-0.000357219,-0.041262113
2020/10/14,Spread_Port_02,-0.002361288,-0.043531917
2020/10/14,Spread_Port_03,-0.000861562,-0.033754762
2020/10/14,Spread_Port_04,-0.001296896,-0.07484256
2020/10/14,Spread_Port_05,0.002966484,0.048747644
2020/10/14,Spread_Port_06,0.003227201,0.07773629
2020/10/15,Spread_Port_01,-0.000524003,-0.0461941
2020/10/15,Spread_Port_02,-0.002528966,-0.046757918
2020/10/15,Spread_Port_03,0.000485232,-1.89E-05
2020/10/15,Spread_Port_04,-0.001916854,-0.06677194
2020/10/15,Spread_Port_05,0.001263617,0.015468462
2020/10/15,Spread_Port_06,0.00467652,0.10159794
2020/10/19,Spread_Port_01,-0.002176619,-0.0631159
2020/10/19,Spread_Port_02,-0.001458734,-0.02134285
2020/10/19,Spread_Port_03,-0.000104349,-0.029724788
2020/10/19,Spread_Port_04,0.002881599,0.04714305
2020/10/19,Spread_Port_05,0.003141002,0.047377102
2020/10/19,Spread_Port_06,-0.001027613,-0.036546625
2020/10/20,Spread_Port_01,-0.001759433,-0.06319598
2020/10/20,Spread_Port_02,-0.001253694,-0.016504101
2020/10/20,Spread_Port_03,0.001768029,-0.001203691
2020/10/20,Spread_Port_04,0.000186039,-0.00999485
2020/10/20,Spread_Port_05,0.003847259,0.057737328
2020/10/20,Spread_Port_06,-0.000826947,-0.043989163
2020/10/21,Spread_Port_01,-0.001941148,-0.073088884
2020/10/21,Spread_Port_02,-0.002020459,-0.031388626
2020/10/21,Spread_Port_03,0.000384315,-0.019575544
2020/10/21,Spread_Port_04,0.00157276,0.025354777
2020/10/21,Spread_Port_05,0.003697918,0.055536512
2020/10/21,Spread_Port_06,-0.000261697,-0.030295499
2020/10/22,Spread_Port_01,-0.002391693,-0.079133056
2020/10/22,Spread_Port_02,-0.002578283,-0.04285764
2020/10/22,Spread_Port_03,0.001117714,-0.00666609
2020/10/22,Spread_Port_04,-0.002187851,-0.06662655
2020/10/22,Spread_Port_05,0.003862902,0.05793765
2020/10/22,Spread_Port_06,0.003363179,0.05218477
2020/10/23,Spread_Port_01,-0.001367163,-0.06133032
2020/10/23,Spread_Port_02,-0.002851985,-0.048236884
2020/10/23,Spread_Port_03,5.54E-06,-0.01477082
2020/10/23,Spread_Port_04,-0.000816742,-0.040380344
2020/10/23,Spread_Port_05,0.003449742,0.050745964
2020/10/23,Spread_Port_06,0.003132446,0.041924756
2020/10/26,Spread_Port_01,-0.002373527,-0.075883314
2020/10/26,Spread_Port_02,-0.002578283,-0.04285764
2020/10/26,Spread_Port_03,0.000906605,-0.015575733
2020/10/26,Spread_Port_04,-0.002546585,-0.06757444
2020/10/26,Spread_Port_05,0.003885638,0.06681863
2020/10/26,Spread_Port_06,0.003992179,0.0618439
2020/10/27,Spread_Port_01,-0.002734904,-0.06939884
2020/10/27,Spread_Port_02,-0.003299856,-0.056212492
2020/10/27,Spread_Port_03,3.32E-05,-0.024757555
2020/10/27,Spread_Port_04,-0.001834012,-0.06277681
2020/10/27,Spread_Port_05,0.003997096,0.07123892
2020/10/27,Spread_Port_06,0.004874431,0.08707513
2020/10/28,Spread_Port_01,-0.002555463,-0.07440149
2020/10/28,Spread_Port_02,-0.003040219,-0.048760753
2020/10/28,Spread_Port_03,0.000399098,-0.02066605
2020/10/28,Spread_Port_04,-0.000692953,-0.042421177
2020/10/28,Spread_Port_05,0.003675774,0.06487669
2020/10/28,Spread_Port_06,0.003691495,0.04519263
2020/10/29,Spread_Port_01,-0.003069276,-0.07051376
2020/10/29,Spread_Port_02,-0.001955403,-0.030619495
2020/10/29,Spread_Port_03,-0.00042235,-0.035113376
2020/10/29,Spread_Port_04,0.000729436,-0.012737714
2020/10/29,Spread_Port_05,0.003675774,0.06487669
2020/10/29,Spread_Port_06,0.0024331,0.016516397
2020/10/30,Spread_Port_01,-0.004933817,-0.119313605
2020/10/30,Spread_Port_02,-0.002719252,-0.04297611
2020/10/30,Spread_Port_03,-0.001667952,-0.05005562
2020/10/30,Spread_Port_04,0.002580747,0.03300549
2020/10/30,Spread_Port_05,0.004516494,0.075747386
2020/10/30,Spread_Port_06,0.003585424,0.04281015
2020/11/2,Spread_Port_01,-0.00374904,-0.08551252
2020/11/2,Spread_Port_02,-0.002534826,-0.041020453
2020/11/2,Spread_Port_03,-0.001012469,-0.046034634
2020/11/2,Spread_Port_04,0.001301972,-0.013149913
2020/11/2,Spread_Port_05,0.003001696,0.056476846
2020/11/2,Spread_Port_06,0.00425853,0.05766916
2020/11/3,Spread_Port_01,-0.002761615,-0.06813817
2020/11/3,Spread_Port_02,-0.00337896,-0.05316917
2020/11/3,Spread_Port_03,-0.000280256,-0.035358462
2020/11/3,Spread_Port_04,-0.000617163,-0.052893117
2020/11/3,Spread_Port_05,0.004039658,0.0705771
2020/11/3,Spread_Port_06,0.004493489,0.06850675
2020/11/4,Spread_Port_01,-0.00374904,-0.08551252
2020/11/4,Spread_Port_02,-0.002346566,-0.03706324
2020/11/4,Spread_Port_03,-0.001012469,-0.046034634
2020/11/4,Spread_Port_04,6.36E-05,-0.038732745
2020/11/4,Spread_Port_05,0.004087635,0.07609595
2020/11/4,Spread_Port_06,0.004530225,0.062467493
2020/11/5,Spread_Port_01,-0.00139782,-0.0602108
2020/11/5,Spread_Port_02,-0.001225918,-0.021629574
2020/11/5,Spread_Port_03,-0.001348793,-0.04376494
2020/11/5,Spread_Port_04,0.00015302,-0.02341016
2020/11/5,Spread_Port_05,0.003443101,0.06501618
2020/11/5,Spread_Port_06,0.002286695,0.005900711
2020/11/6,Spread_Port_01,-0.00139782,-0.0602108
2020/11/6,Spread_Port_02,-0.001574979,-0.020226162
2020/11/6,Spread_Port_03,-0.001276712,-0.040105633
2020/11/6,Spread_Port_04,-0.00074288,-0.040948536
2020/11/6,Spread_Port_05,0.003728996,0.06213072
2020/11/6,Spread_Port_06,0.00348459,0.02511726
2020/11/9,Spread_Port_01,-0.003569597,-0.089326136
2020/11/9,Spread_Port_02,-0.000617322,-0.0054656
2020/11/9,Spread_Port_03,-0.001275234,-0.03306041
2020/11/9,Spread_Port_04,0.001796145,0.00739097
2020/11/9,Spread_Port_05,0.00294272,0.054403495
2020/11/9,Spread_Port_06,0.002286695,0.005900711
2020/11/10,Spread_Port_01,-0.000851938,-0.053403154
2020/11/10,Spread_Port_02,6.04E-05,0.01474311
2020/11/10,Spread_Port_03,-0.00020962,-0.026682796
2020/11/10,Spread_Port_04,0.001437741,0.009319181
2020/11/10,Spread_Port_05,0.001836721,0.03839706
2020/11/10,Spread_Port_06,-0.000552571,-0.054388754
2020/11/11,Spread_Port_01,-0.00139782,-0.0602108
2020/11/11,Spread_Port_02,-0.00040642,0.008029841
2020/11/11,Spread_Port_03,-0.000288337,-0.01306936
2020/11/11,Spread_Port_04,0.002557837,0.05413346
2020/11/11,Spread_Port_05,0.001869711,0.032952227
2020/11/11,Spread_Port_06,-0.001145126,-0.071876094
2020/11/12,Spread_Port_01,-0.00139782,-0.0602108
2020/11/12,Spread_Port_02,0.000887597,0.028510278
2020/11/12,Spread_Port_03,-0.000543022,-0.023738593
2020/11/12,Spread_Port_04,0.002715207,0.060715824
2020/11/12,Spread_Port_05,0.000771994,0.014958929
2020/11/12,Spread_Port_06,-0.001438984,-0.069024146
2020/11/13,Spread_Port_01,0.000820683,-0.029455006
2020/11/13,Spread_Port_02,0.003184223,0.068166204
2020/11/13,Spread_Port_03,-0.001504744,-0.05865189
2020/11/13,Spread_Port_04,0.002886747,0.0681523
2020/11/13,Spread_Port_05,-0.000846913,-0.012657207
2020/11/13,Spread_Port_06,-0.003336096,-0.103708886
2020/11/16,Spread_Port_01,0.000820683,-0.029455006
2020/11/16,Spread_Port_02,0.001466375,0.037320472
2020/11/16,Spread_Port_03,-0.00086188,-0.037475742
2020/11/16,Spread_Port_04,0.00258545,0.07065202
2020/11/16,Spread_Port_05,0.000269406,0.002627293
2020/11/16,Spread_Port_06,-0.003046494,-0.09321103
2020/11/17,Spread_Port_01,-0.000981583,-0.05251799
2020/11/17,Spread_Port_02,0.001069044,0.03246674
2020/11/17,Spread_Port_03,-0.001227686,-0.03974019
2020/11/17,Spread_Port_04,0.00296973,0.075432144
2020/11/17,Spread_Port_05,0.001421908,0.023453984
2020/11/17,Spread_Port_06,-0.001932748,-0.09450637
2020/11/18,Spread_Port_01,-0.002667052,-0.080149665
2020/11/18,Spread_Port_02,0.001654324,0.04035578
2020/11/18,Spread_Port_03,-0.000436231,-0.015283805
2020/11/18,Spread_Port_04,0.003290022,0.07562858
2020/11/18,Spread_Port_05,0.001334042,0.022033665
2020/11/18,Spread_Port_06,-0.001740258,-0.076528445
2020/11/19,Spread_Port_01,-0.003986236,-0.10534102
2020/11/19,Spread_Port_02,-0.000366758,0.014787378
2020/11/19,Spread_Port_03,-0.00073456,-0.024548734
2020/11/19,Spread_Port_04,0.003887307,0.07769313
2020/11/19,Spread_Port_05,0.00320939,0.061462715
2020/11/19,Spread_Port_06,-0.00048125,-0.04192796
2020/11/23,Spread_Port_01,-0.003824233,-0.09356614
2020/11/23,Spread_Port_02,-0.002409998,-0.025939494
2020/11/23,Spread_Port_03,-0.000924324,-0.03859324
2020/11/23,Spread_Port_04,0.002669007,0.0555892
2020/11/23,Spread_Port_05,0.00176987,0.05693863
2020/11/23,Spread_Port_06,0.00370947,0.07394315
2020/11/24,Spread_Port_01,-0.003824233,-0.09356614
2020/11/24,Spread_Port_02,0.001541811,0.03395675
2020/11/24,Spread_Port_03,-0.00228292,-0.055055834
2020/11/24,Spread_Port_04,0.002590833,0.04778949
2020/11/24,Spread_Port_05,0.001632181,0.04017423
2020/11/24,Spread_Port_06,0.00161871,0.040070087
2020/11/25,Spread_Port_01,-0.005551528,-0.1312677
2020/11/25,Spread_Port_02,-0.002856145,-0.040193517
2020/11/25,Spread_Port_03,-0.001394457,-0.044106968
2020/11/25,Spread_Port_04,0.003152795,0.054077934
2020/11/25,Spread_Port_05,0.003148262,0.06987576
2020/11/25,Spread_Port_06,0.004761647,0.101742394
2020/11/26,Spread_Port_01,-0.001005711,-0.049223915
2020/11/26,Spread_Port_02,-0.00343536,-0.04026667
2020/11/26,Spread_Port_03,-0.001495111,-0.04669766
2020/11/26,Spread_Port_04,0.003131224,0.05277738
2020/11/26,Spread_Port_05,0.000348264,0.01751893
2020/11/26,Spread_Port_06,0.003186065,0.08504546
2020/11/27,Spread_Port_01,-1.00E-04,-0.040736668
2020/11/27,Spread_Port_02,-0.003598424,-0.045129355
2020/11/27,Spread_Port_03,-0.00072893,-0.0343222
2020/11/27,Spread_Port_04,0.001689923,0.024070896
2020/11/27,Spread_Port_05,-0.00053962,-0.003628665
2020/11/27,Spread_Port_06,0.004114355,0.095687285
2020/11/30,Spread_Port_01,0.003302376,0.038118426
2020/11/30,Spread_Port_02,-0.00437799,-0.069045566
2020/11/30,Spread_Port_03,0.000593999,-0.021292314
2020/11/30,Spread_Port_04,-0.004266477,-0.11296153
2020/11/30,Spread_Port_05,0.000125049,0.008982772
2020/11/30,Spread_Port_06,0.005562194,0.109563775
2020/12/1,Spread_Port_01,0.000743852,-0.026786845
2020/12/1,Spread_Port_02,-0.003615484,-0.05100653
2020/12/1,Spread_Port_03,-0.000907059,-0.034855127
2020/12/1,Spread_Port_04,0.000569758,0.000625486
2020/12/1,Spread_Port_05,-0.000370656,-0.00242197
2020/12/1,Spread_Port_06,0.004747547,0.09737757
2020/12/2,Spread_Port_01,0.000562251,-0.030330727
2020/12/2,Spread_Port_02,-0.004097907,-0.059800863
2020/12/2,Spread_Port_03,-0.001476954,-0.04309746
2020/12/2,Spread_Port_04,0.00062852,-0.003507752
2020/12/2,Spread_Port_05,0.000265793,0.007666369
2020/12/2,Spread_Port_06,0.005470187,0.10526869
2020/12/3,Spread_Port_01,-0.002189477,-0.07425464
2020/12/3,Spread_Port_02,0.001790606,0.038585633
2020/12/3,Spread_Port_03,-0.002599386,-0.060897164
2020/12/3,Spread_Port_04,0.001040555,-0.01044794
2020/12/3,Spread_Port_05,0.001185558,0.025110394
2020/12/3,Spread_Port_06,0.002291965,0.062309206
2020/12/4,Spread_Port_01,-0.002189477,-0.07425464
2020/12/4,Spread_Port_02,-0.000685229,-0.002684895
2020/12/4,Spread_Port_03,-0.001789395,-0.04657911
2020/12/4,Spread_Port_04,0.001371467,-0.003800854
2020/12/4,Spread_Port_05,0.002715588,0.059643514
2020/12/4,Spread_Port_06,0.002160945,0.062446583
2020/12/7,Spread_Port_01,-0.004303729,-0.11083989
2020/12/7,Spread_Port_02,-0.0015476,-0.014750484
2020/12/7,Spread_Port_03,-0.001073611,-0.03209421
2020/12/7,Spread_Port_04,0.001949298,0.018573377
2020/12/7,Spread_Port_05,0.0038478,0.082814604
2020/12/7,Spread_Port_06,0.003081159,0.08372235
2020/12/8,Spread_Port_01,-0.003737404,-0.10458686
2020/12/8,Spread_Port_02,-0.0015476,-0.014750484
2020/12/8,Spread_Port_03,-0.001371291,-0.0318082
2020/12/8,Spread_Port_04,0.001402008,0.005545335
2020/12/8,Spread_Port_05,0.003229907,0.06946568
2020/12/8,Spread_Port_06,0.003956099,0.102808416
2020/12/9,Spread_Port_01,-0.001293506,-0.061495353
2020/12/9,Spread_Port_02,0.000198937,0.008505946
2020/12/9,Spread_Port_03,-0.001406594,-0.041960932
2020/12/9,Spread_Port_04,0.001244836,0.016130593
2020/12/9,Spread_Port_05,0.001185558,0.025110394
2020/12/9,Spread_Port_06,0.001767558,0.052563462
2020/12/10,Spread_Port_01,-0.003577924,-0.07261795
2020/12/10,Spread_Port_02,0.000418419,0.009855514
2020/12/10,Spread_Port_03,-0.002007882,-0.058218744
2020/12/10,Spread_Port_04,0.003791891,0.06295348
2020/12/10,Spread_Port_05,0.00163177,0.0380066
2020/12/10,Spread_Port_06,0.001117172,0.027260583
2020/12/11,Spread_Port_01,0.003422499,0.03803039
2020/12/11,Spread_Port_02,0.001413029,0.03714288
2020/12/11,Spread_Port_03,-0.001913003,-0.050729856
2020/12/11,Spread_Port_04,-0.002505455,-0.07440159
2020/12/11,Spread_Port_05,-0.000704995,-0.002609187
2020/12/11,Spread_Port_06,0.001904743,0.043339416
2020/12/14,Spread_Port_01,-0.0029171,-0.06673019
2020/12/14,Spread_Port_02,-0.001231259,-0.004504092
2020/12/14,Spread_Port_03,-0.001057298,-0.036490206
2020/12/14,Spread_Port_04,0.000510017,-0.0095316
2020/12/14,Spread_Port_05,0.003736422,0.081344426
2020/12/14,Spread_Port_06,0.002358409,0.07144432
2020/12/15,Spread_Port_01,-0.003789578,-0.08224823
2020/12/15,Spread_Port_02,-0.002797026,-0.04484234
2020/12/15,Spread_Port_03,-0.000173006,-0.021918815
2020/12/15,Spread_Port_04,-0.000475524,-0.035573073
2020/12/15,Spread_Port_05,0.003379973,0.07429707
2020/12/15,Spread_Port_06,0.005064256,0.107032984
2020/12/16,Spread_Port_01,-0.004395138,-0.103121966
2020/12/16,Spread_Port_02,-0.003005853,-0.039817423
2020/12/16,Spread_Port_03,0.000895307,-0.004816825
2020/12/16,Spread_Port_04,-0.000324156,-0.047293477
2020/12/16,Spread_Port_05,0.002783939,0.063160606
2020/12/16,Spread_Port_06,0.005511669,0.10332416
2020/12/17,Spread_Port_01,-0.004325005,-0.13018368
2020/12/17,Spread_Port_02,-0.0031211,-0.054662988
2020/12/17,Spread_Port_03,-0.000698407,-0.024949001
2020/12/17,Spread_Port_04,0.000453156,-0.000447219
2020/12/17,Spread_Port_05,0.003371483,0.06316085
2020/12/17,Spread_Port_06,0.006031756,0.10687747
2020/12/21,Spread_Port_01,-0.001661791,-0.07243017
2020/12/21,Spread_Port_02,-0.004149309,-0.060851373
2020/12/21,Spread_Port_03,-0.000830416,-0.025553532
2020/12/21,Spread_Port_04,-0.001584574,-0.053960748
2020/12/21,Spread_Port_05,0.003130404,0.07913398
2020/12/21,Spread_Port_06,0.005971941,0.10594913
2020/12/22,Spread_Port_01,-0.001262541,-0.079718515
2020/12/22,Spread_Port_02,-0.003980208,-0.057414822
2020/12/22,Spread_Port_03,-0.000223259,-0.0162146
2020/12/22,Spread_Port_04,-0.001781365,-0.05340983
2020/12/22,Spread_Port_05,0.002614224,0.05884935
2020/12/22,Spread_Port_06,0.00605002,0.10229117
2020/12/23,Spread_Port_01,0.001005495,-0.020113505
2020/12/23,Spread_Port_02,-0.004040457,-0.059546642
2020/12/23,Spread_Port_03,0.001071741,0.003928865
2020/12/23,Spread_Port_04,-0.004872862,-0.11806939
2020/12/23,Spread_Port_05,0.001204183,0.031057622
2020/12/23,Spread_Port_06,0.006746259,0.114974506
2020/12/24,Spread_Port_01,-0.001350582,-0.08027519
2020/12/24,Spread_Port_02,-0.003984952,-0.06358321
2020/12/24,Spread_Port_03,0.001383898,0.00896069
2020/12/24,Spread_Port_04,-0.003335856,-0.09192437
2020/12/24,Spread_Port_05,0.002319302,0.048114344
2020/12/24,Spread_Port_06,0.006746259,0.114974506
2020/12/25,Spread_Port_01,-0.00113515,-0.07262034
2020/12/25,Spread_Port_02,-0.004381732,-0.0716287
2020/12/25,Spread_Port_03,0.001314098,0.0030832
2020/12/25,Spread_Port_04,-0.003667656,-0.11072151
2020/12/25,Spread_Port_05,0.00268463,0.055133995
2020/12/25,Spread_Port_06,0.00676992,0.11255638
2020/12/28,Spread_Port_01,-0.001532755,-0.07510333
2020/12/28,Spread_Port_02,-0.003984952,-0.06358321
2020/12/28,Spread_Port_03,-6.65E-05,-0.022367332
2020/12/28,Spread_Port_04,-0.001848225,-0.0753013
2020/12/28,Spread_Port_05,0.002818722,0.05609469
2020/12/28,Spread_Port_06,0.006164242,0.09167822
2020/12/29,Spread_Port_01,-0.000225427,-0.030119175
2020/12/29,Spread_Port_02,-0.004207292,-0.06647859
2020/12/29,Spread_Port_03,-0.000890545,-0.037310358
2020/12/29,Spread_Port_04,-0.003270659,-0.10667703
2020/12/29,Spread_Port_05,0.002698813,0.052201506
2020/12/29,Spread_Port_06,0.00676992,0.11255638
2020/12/30,Spread_Port_01,-0.000225427,-0.030119175
2020/12/30,Spread_Port_02,-0.004207292,-0.06647859
2020/12/30,Spread_Port_03,-0.000106227,-0.021944618
2020/12/30,Spread_Port_04,-0.002552943,-0.09228873
2020/12/30,Spread_Port_05,0.001361911,0.033509485
2020/12/30,Spread_Port_06,0.006801562,0.11069206
2020/12/31,Spread_Port_01,-0.00035857,-0.032535665
2020/12/31,Spread_Port_02,-0.004013803,-0.062388998
2020/12/31,Spread_Port_03,-0.000645017,-0.025317071
2020/12/31,Spread_Port_04,-0.001664464,-0.07291836
2020/12/31,Spread_Port_05,0.001537658,0.027902428
2020/12/31,Spread_Port_06,0.006189428,0.09473172
2021/1/4,Spread_Port_01,0.000255435,-0.022376068
2021/1/4,Spread_Port_02,-0.002664004,-0.0635518
2021/1/4,Spread_Port_03,-0.002786188,-0.096400015
2021/1/4,Spread_Port_04,0.000136416,-0.07416437
2021/1/4,Spread_Port_05,0.000546979,0.06491242
2021/1/4,Spread_Port_06,0.004461732,0.14811559
2021/1/5,Spread_Port_01,0.000255435,-0.022376068
2021/1/5,Spread_Port_02,-0.002698011,-0.05348093
2021/1/5,Spread_Port_03,-0.00269443,-0.10124768
2021/1/5,Spread_Port_04,0.000136416,-0.07416437
2021/1/5,Spread_Port_05,0.000546979,0.06491242
2021/1/5,Spread_Port_06,0.004392492,0.14432089
2021/1/6,Spread_Port_01,0.000686345,-0.008241826
2021/1/6,Spread_Port_02,-0.002643788,-0.05092241
2021/1/6,Spread_Port_03,-0.001696121,-0.06715995
2021/1/6,Spread_Port_04,0.000136416,-0.07416437
2021/1/6,Spread_Port_05,-0.00068574,0.027523695
2021/1/6,Spread_Port_06,0.004035124,0.13365059
2021/1/7,Spread_Port_01,0.000686345,-0.008241826
2021/1/7,Spread_Port_02,-0.002788407,-0.056723695
2021/1/7,Spread_Port_03,-0.001524011,-0.060915694
2021/1/7,Spread_Port_04,0.000136416,-0.07416437
2021/1/7,Spread_Port_05,-0.00015646,0.03002381
2021/1/7,Spread_Port_06,0.003405658,0.109501906
2021/1/8,Spread_Port_01,0.000255435,-0.022376068
2021/1/8,Spread_Port_02,-0.001626252,-0.019289441
2021/1/8,Spread_Port_03,-0.002293943,-0.074776776
2021/1/8,Spread_Port_04,0.000514138,-0.059497915
2021/1/8,Spread_Port_05,-0.000336513,0.031136248
2021/1/8,Spread_Port_06,0.003368103,0.109875225
2021/1/11,Spread_Port_01,0.000579272,0.012997881
2021/1/11,Spread_Port_02,-0.002749099,-0.06730275
2021/1/11,Spread_Port_03,-0.00291462,-0.083381146
2021/1/11,Spread_Port_04,0.000891859,-0.046652813
2021/1/11,Spread_Port_05,0.001068792,0.056717515
2021/1/11,Spread_Port_06,0.002904471,0.113349706
2021/1/12,Spread_Port_01,0.00209679,0.06824233
2021/1/12,Spread_Port_02,-0.002486421,-0.06524967
2021/1/12,Spread_Port_03,-0.001496818,-0.036487058
2021/1/12,Spread_Port_04,0.000136416,-0.07416437
2021/1/12,Spread_Port_05,-0.000588874,0.02078324
2021/1/12,Spread_Port_06,0.002330368,0.09329735
2021/1/13,Spread_Port_01,0.000536311,0.017957201
2021/1/13,Spread_Port_02,-0.002558831,-0.05724002
2021/1/13,Spread_Port_03,-0.001077074,-0.025078276
2021/1/13,Spread_Port_04,0.000136416,-0.07416437
2021/1/13,Spread_Port_05,-0.000468147,-0.007734634
2021/1/13,Spread_Port_06,0.003307949,0.12010692
2021/1/14,Spread_Port_01,-0.002410737,-0.10074299
2021/1/14,Spread_Port_02,-0.003729735,-0.09625492
2021/1/14,Spread_Port_03,-0.001228642,-0.00639104
2021/1/14,Spread_Port_04,-0.000395185,-0.048020486
2021/1/14,Spread_Port_05,0.00271283,0.07593103
2021/1/14,Spread_Port_06,0.004887326,0.16366771
2021/1/18,Spread_Port_01,-4.04E-05,-0.043005347
